,Age,Gender,Race/Ethnicity,Census Region,Income Group,Occupation,Work Status,Education,Marital Status,Vote
3672,2,1,5,3,2,3,6,3,1,0
3673,1,2,5,1,4,0,8,5,1,0
3674,2,2,1,1,4,1,1,6,2,0
3675,2,2,2,1,2,3,1,1,3,0
3676,2,2,1,3,5,6,7,5,1,1
3677,2,2,1,3,4,6,7,5,1,1
3678,2,2,1,3,5,1,1,6,1,1
3679,2,1,5,3,5,1,1,6,1,1
3680,3,1,1,1,0,3,1,3,1,0
3681,2,2,5,3,3,1,1,3,1,0
3682,2,2,1,1,4,1,1,6,1,1
3683,1,1,1,3,4,3,1,5,1,1
3684,2,1,1,1,4,3,1,2,5,0
3685,2,1,1,1,5,1,1,6,1,0
3686,1,2,1,2,3,6,7,3,1,1
3687,3,2,1,2,1,3,6,1,5,0
3688,2,1,1,2,4,1,1,3,1,1
3689,2,2,1,2,3,3,1,3,2,0
3690,2,1,1,2,3,2,1,3,1,1
3691,2,1,1,2,3,1,1,6,1,1
3692,2,2,1,2,1,6,7,3,1,0
3693,3,2,1,2,1,3,5,3,1,0
3694,2,2,5,4,2,2,5,3,1,0
3695,1,2,1,4,3,6,7,5,1,1
3696,2,2,2,3,3,1,1,6,1,0
3697,2,2,1,2,3,2,1,5,3,1
3698,2,2,1,2,1,6,7,3,3,0
3699,2,1,1,2,4,1,1,5,2,1
3700,2,1,1,1,3,1,1,3,1,1
3701,1,1,1,1,4,2,1,6,1,1
3702,2,1,1,3,4,1,1,6,1,1
3703,1,1,1,1,4,3,1,6,2,0
3704,2,1,1,1,5,2,1,6,1,1
3705,1,1,1,1,1,1,1,6,1,0
3706,2,1,1,1,3,2,1,5,1,1
3707,2,2,1,1,5,6,7,6,1,0
3708,2,2,1,2,4,1,1,6,1,1
3709,3,2,1,1,1,6,7,6,1,1
3710,3,2,1,2,1,1,5,5,5,0
3711,2,2,1,2,4,6,7,6,1,1
3712,1,2,1,2,4,6,7,6,1,0
3713,1,2,1,2,4,2,1,3,1,1
3714,2,1,1,2,1,1,1,6,1,0
3715,2,2,1,2,3,1,1,6,1,0
3716,3,2,1,3,2,6,7,3,5,1
3717,2,1,3,1,5,1,1,6,1,0
3718,2,1,1,1,3,2,1,3,1,1
3719,3,2,1,4,2,1,1,5,3,0
3720,3,2,1,1,3,1,1,3,5,0
3721,2,1,1,2,4,1,1,6,1,1
3722,3,2,1,2,3,2,5,5,3,1
3723,2,2,2,4,3,1,1,5,2,0
3724,2,1,1,3,5,1,5,6,1,1
3725,2,1,1,3,3,2,1,3,3,1
3726,2,1,2,2,4,0,1,6,1,0
3727,2,2,1,1,4,2,1,3,1,0
3728,2,1,1,3,4,1,1,6,1,1
3729,1,2,1,3,4,3,1,5,2,1
3730,2,2,2,3,4,1,1,6,1,1
3731,2,1,1,4,5,1,1,6,1,0
3732,3,2,2,3,3,1,5,6,5,1
3733,2,1,1,3,4,2,1,6,2,0
3734,3,2,1,3,2,2,1,3,5,1
3735,2,1,1,2,4,3,1,6,1,0
3736,2,1,1,2,3,2,1,3,2,0
3737,1,1,1,4,2,3,1,5,2,1
3738,2,1,1,2,3,1,1,6,3,0
3739,1,1,1,2,1,0,8,6,2,1
3740,1,1,1,2,3,3,1,5,1,1
3741,2,2,1,2,4,2,1,5,1,0
3742,1,1,1,2,1,0,8,6,2,1
3743,1,2,1,2,3,1,1,6,1,0
3744,1,1,1,2,4,3,2,3,1,0
3745,3,1,1,2,4,2,1,3,1,0
3746,1,2,1,2,4,1,1,6,1,0
3747,2,2,1,2,4,1,5,6,1,1
3748,2,2,1,2,3,2,1,3,3,0
3749,2,2,1,2,3,1,1,5,1,1
3750,2,1,2,3,0,3,1,5,3,0
3751,2,2,1,4,3,1,1,6,1,1
3752,1,1,1,4,4,2,1,6,1,1
3753,1,2,1,4,4,2,1,6,2,1
3754,2,1,1,4,3,3,2,5,2,1
3755,2,2,1,2,3,1,1,3,1,0
3756,2,1,1,2,4,3,1,5,1,1
3757,0,2,2,3,3,0,8,5,3,0
3758,2,1,1,4,5,1,1,6,1,1
3759,3,1,1,2,3,1,5,5,5,1
3760,3,1,1,2,4,3,5,5,1,0
3761,2,2,1,2,5,1,1,5,1,1
3762,2,1,1,2,3,1,1,5,2,0
3763,2,1,1,2,3,3,1,3,7,0
3764,1,2,1,4,3,2,1,6,2,1
3765,3,1,1,2,3,3,5,2,1,0
3766,2,2,1,2,3,2,5,3,1,0
3767,3,2,1,1,4,1,5,6,2,0
3768,2,2,1,1,3,1,1,6,3,0
3769,1,1,1,1,3,0,8,6,2,0
3770,2,2,1,2,1,3,1,6,2,1
3771,2,2,5,4,3,6,7,3,1,1
3772,2,2,1,4,3,2,1,6,4,0
3773,2,1,5,4,3,2,1,3,1,0
3774,2,2,1,4,4,6,7,5,1,1
3775,1,2,1,3,3,2,1,5,5,0
3776,3,1,1,4,5,1,1,6,1,0
3777,2,2,1,1,4,1,1,5,1,1
3778,3,1,5,4,3,2,1,3,5,1
3779,3,1,1,4,2,5,5,1,5,1
3780,3,2,1,4,4,1,5,6,5,1
3781,2,1,1,4,5,2,1,6,1,1
3782,1,1,1,4,2,3,6,5,1,1
3783,2,1,5,3,4,2,1,6,1,0
3784,1,2,5,3,3,2,1,5,2,0
3785,2,2,5,1,5,1,1,6,3,0
3786,2,2,1,4,3,2,1,5,1,1
3787,2,1,1,3,4,2,1,5,1,1
3788,3,2,1,4,2,1,5,3,5,0
3789,2,2,1,4,0,2,4,5,3,0
3790,2,2,1,4,1,6,7,6,1,1
3791,2,2,5,4,5,1,1,6,1,0
3792,2,2,5,3,2,2,1,5,3,0
3793,2,1,0,1,1,0,4,2,1,0
3794,1,1,1,2,0,5,1,5,2,1
3795,2,2,1,2,4,1,1,3,2,0
3796,1,1,1,2,5,2,1,6,1,1
3797,2,2,2,3,3,2,1,3,1,0
3798,2,2,2,3,2,2,1,3,3,1
3799,3,1,4,3,1,3,5,1,1,1
3800,1,1,1,4,3,0,8,2,2,1
3801,2,1,1,3,1,1,1,6,1,1
3802,2,2,2,2,3,1,1,6,3,0
3803,2,2,5,4,4,2,1,5,1,0
3804,2,1,1,4,3,1,1,5,1,0
3805,1,2,1,1,3,1,1,5,1,1
3806,2,1,1,3,3,3,1,5,3,1
3807,3,2,1,4,2,2,5,5,5,0
3808,3,2,1,4,3,2,5,5,1,1
3809,1,1,1,4,1,0,8,5,2,0
3810,2,1,1,4,4,1,1,3,2,1
3811,2,2,1,4,0,6,7,6,1,0
3812,2,2,1,4,4,3,1,6,1,0
3813,2,1,1,4,0,1,1,6,1,1
3814,2,1,5,4,3,4,1,1,1,0
3815,2,2,1,4,4,1,1,5,3,0
3816,2,1,1,4,4,1,1,6,2,0
3817,2,1,1,4,2,2,1,6,3,1
3818,1,1,5,3,3,1,1,5,1,0
3819,2,2,1,3,4,6,7,3,1,1
3820,2,1,1,1,3,2,4,5,2,1
3821,2,1,1,1,3,2,1,5,3,1
3822,1,1,2,1,1,4,2,3,2,0
3823,2,1,5,1,5,1,1,6,1,0
3824,2,1,1,1,0,3,1,3,1,1
3825,2,2,1,3,1,1,1,6,3,0
3826,1,2,1,4,0,6,7,3,1,1
3827,2,1,1,2,3,1,1,3,3,1
3828,2,1,1,2,4,1,1,6,1,1
3829,2,1,1,2,4,1,1,3,1,1
3830,2,1,1,2,3,2,1,3,1,1
3831,2,2,2,4,0,2,1,3,5,0
3832,1,1,1,4,2,0,8,5,7,0
3833,3,2,1,3,2,6,7,1,5,0
3834,2,1,1,4,4,3,1,6,1,0
3835,3,1,1,4,3,1,1,6,1,0
3836,2,1,1,4,5,1,6,5,1,1
3837,3,2,1,4,3,6,7,5,5,0
3838,2,2,1,3,5,6,7,6,1,1
3839,2,1,1,4,4,1,1,6,1,1
3840,2,1,1,4,1,1,1,6,4,1
3841,2,2,1,4,4,2,1,5,1,0
3842,3,1,1,4,2,3,5,2,5,0
3843,3,2,1,4,3,2,5,5,1,0
3844,2,1,1,4,3,1,5,5,1,0
3845,2,1,1,4,4,1,1,6,1,0
3846,1,2,1,4,4,0,8,6,1,1
3847,2,2,1,4,3,1,1,5,3,1
3848,3,1,1,4,3,1,5,6,5,0
3849,3,2,1,4,3,1,5,3,3,1
3850,2,1,1,4,5,1,1,6,1,1
3851,2,1,1,4,4,1,1,6,1,0
3852,2,2,1,4,3,2,1,5,5,1
3853,2,1,1,4,2,2,1,5,2,0
3854,2,2,1,4,1,2,1,6,1,0
3855,2,2,2,2,0,1,1,5,1,0
3856,2,1,2,2,3,4,1,5,2,0
3857,2,1,1,4,4,3,1,5,1,1
3858,3,2,5,4,0,1,1,6,1,0
3859,2,2,1,4,5,1,1,6,3,1
3860,2,1,1,4,4,1,1,6,1,0
3861,2,2,1,3,4,1,1,5,1,1
3862,2,2,5,4,2,3,1,1,1,0
3863,2,1,1,4,4,1,5,5,1,1
3864,2,2,1,4,4,1,1,6,4,0
3865,3,2,1,4,2,2,5,6,5,1
3866,2,2,1,4,3,1,1,5,4,1
3867,2,2,1,4,5,2,1,6,1,1
3868,2,2,1,3,3,1,1,5,3,1
3869,3,2,1,3,3,1,5,6,1,1
3870,1,2,5,4,4,1,1,6,1,0
3871,0,2,0,1,1,0,0,0,0,0
3872,2,1,1,1,5,1,1,6,1,0
3873,2,2,1,1,3,3,1,6,1,0
3874,2,1,1,1,0,1,1,6,1,1
3875,3,1,5,4,2,3,5,2,3,0
3876,2,1,1,4,3,1,1,6,2,0
3877,2,1,5,4,4,3,5,5,1,1
3878,3,1,1,4,4,1,5,6,1,1
3879,2,2,1,4,1,1,1,6,1,1
3880,2,2,5,4,4,2,1,3,1,1
3881,3,2,2,2,2,6,7,3,1,0
3882,2,2,0,4,3,3,1,3,1,0
3883,2,2,1,4,3,2,1,3,1,0
3884,2,2,1,4,1,1,1,5,1,1
3885,2,1,5,4,3,1,4,5,3,0
3886,2,2,5,4,4,1,1,5,1,0
3887,1,1,1,4,3,2,1,3,2,0
3888,2,2,1,4,3,1,1,6,1,0
3889,1,1,1,4,5,0,8,6,2,0
3890,2,2,1,4,4,6,7,6,1,1
3891,3,2,1,4,3,2,1,5,5,1
3892,2,1,1,4,4,2,1,5,1,1
3893,2,2,1,4,5,1,1,6,1,1
3894,1,1,2,2,3,3,1,3,2,0
3895,3,1,1,3,5,1,5,6,5,1
3896,2,1,2,3,4,1,1,6,1,1
3897,2,1,1,4,5,1,1,6,3,1
3898,2,2,1,2,2,1,2,5,3,0
3899,2,1,1,2,4,1,1,5,1,1
3900,2,1,1,1,3,3,1,5,3,0
3901,2,2,1,1,3,3,1,5,1,0
3902,3,1,2,1,0,3,5,2,1,0
3903,2,2,1,1,3,1,1,6,7,0
3904,1,2,5,1,4,2,1,6,2,0
3905,1,2,1,2,3,0,8,3,2,1
3906,3,2,1,2,0,1,5,5,5,0
3907,1,1,5,4,4,3,1,5,1,1
3908,2,2,2,3,0,3,1,3,1,0
3909,3,1,1,2,2,3,5,3,1,1
3910,2,2,1,4,1,1,6,3,1,0
3911,2,1,1,2,4,3,4,6,2,0
3912,2,2,1,4,1,2,6,5,2,0
3913,1,2,1,3,0,2,1,5,2,1
3914,3,2,1,3,0,1,5,3,5,0
3915,2,1,1,3,0,2,1,6,1,1
3916,1,2,1,4,3,6,7,6,1,0
3917,3,2,1,1,1,3,5,2,5,1
3918,3,2,1,4,0,1,5,5,1,0
3919,1,2,1,2,2,6,7,3,7,0
3920,1,2,1,2,4,6,7,6,1,1
3921,2,1,1,3,3,3,1,3,4,1
3922,2,1,1,2,5,1,1,6,1,1
3923,0,2,6,1,0,6,7,6,1,1
3924,2,1,1,3,2,3,6,5,3,0
3925,2,2,1,3,2,2,1,3,3,1
3926,2,2,1,3,3,4,1,3,1,1
3927,2,2,1,3,0,6,7,3,1,1
3928,2,2,1,3,2,2,1,3,3,1
3929,3,2,1,4,0,2,1,3,1,1
3930,2,2,1,1,3,1,1,5,3,0
3931,2,2,1,2,3,2,1,3,1,1
3932,2,2,1,2,4,1,4,6,1,1
3933,2,2,1,3,3,2,4,5,1,1
3934,2,1,1,4,3,2,1,6,2,0
3935,2,1,1,4,3,1,5,5,1,1
3936,2,2,1,4,3,2,1,6,1,0
3937,3,2,1,1,1,2,5,2,1,0
3938,2,1,1,2,2,3,1,5,1,0
3939,2,2,1,2,3,2,1,5,2,1
3940,2,2,1,3,4,6,7,5,1,1
3941,2,2,1,2,2,1,5,6,2,0
3942,2,1,0,3,3,3,1,3,4,1
3943,2,1,1,3,4,1,5,5,2,1
3944,1,1,3,3,4,2,1,6,2,1
3945,2,2,1,3,3,2,1,5,1,1
3946,2,1,1,2,2,2,6,3,1,0
3947,3,2,1,2,0,6,7,3,5,0
3948,2,1,1,3,4,1,1,6,1,1
3949,2,2,1,2,3,3,1,3,1,0
3950,2,2,1,2,3,2,1,5,1,1
3951,3,1,1,4,2,1,5,6,5,1
3952,2,1,5,4,0,1,1,6,3,0
3953,2,2,1,3,4,1,1,3,1,0
3954,2,2,1,4,4,1,1,6,1,1
3955,2,1,1,2,4,0,1,6,1,1
3956,2,1,1,1,4,1,1,6,1,0
3957,3,2,1,1,0,0,6,2,4,1
3958,2,2,1,3,3,3,1,6,1,0
3959,1,1,2,3,3,3,1,5,1,0
3960,3,2,1,3,0,6,7,2,1,1
3961,2,2,1,2,2,1,1,6,3,0
3962,3,2,2,3,1,3,5,1,5,0
3963,2,2,1,2,1,2,1,6,3,1
3964,2,2,1,3,2,3,6,5,5,0
3965,3,1,1,3,0,1,5,6,1,0
3966,2,2,1,3,5,1,1,5,1,1
3967,3,1,1,2,3,1,5,5,1,1
3968,2,1,1,1,0,1,1,6,1,1
3969,2,2,1,3,3,2,1,5,3,0
3970,3,2,1,2,0,1,5,5,1,1
3971,3,2,1,2,2,2,5,3,5,0
3972,2,2,1,1,4,2,1,5,1,0
3973,3,1,1,3,2,1,5,6,1,1
3974,2,2,1,3,4,6,7,5,1,1
3975,2,1,1,4,3,2,1,6,1,0
3976,1,2,1,2,3,1,1,6,2,0
3977,3,2,1,2,2,6,7,2,1,0
3978,3,2,1,4,2,2,5,6,5,0
3979,3,2,1,3,1,1,5,5,5,0
3980,3,2,1,1,2,6,7,5,3,1
3981,3,2,1,2,2,2,5,3,1,0
3982,3,2,1,2,1,6,7,5,5,0
3983,2,1,1,2,0,2,1,6,1,1
3984,2,2,2,4,2,1,1,5,3,0
3985,2,2,1,2,4,1,1,6,1,0
3986,2,1,1,2,2,2,1,6,2,1
3987,2,2,1,4,1,1,1,6,2,0
3988,1,1,1,1,3,3,1,3,1,1
3989,3,1,1,3,3,3,5,5,1,1
3990,2,2,1,1,3,6,7,3,1,1
3991,2,1,1,3,2,3,1,2,3,1
3992,3,2,1,3,3,1,1,6,5,1
3993,2,2,5,3,4,1,1,5,1,1
3994,2,1,1,4,3,1,5,6,1,0
3995,2,2,1,1,4,2,1,3,1,0
3996,2,1,1,1,3,2,1,3,1,1
3997,2,2,1,2,5,2,1,3,1,0
3998,2,2,1,1,4,1,1,6,1,1
3999,2,1,1,3,4,1,5,5,1,1
4000,2,2,6,4,3,6,7,1,1,0
4001,2,1,1,1,3,1,1,6,1,1
4002,2,2,1,2,3,1,1,5,1,0
4003,2,2,1,1,0,1,1,6,1,0
4004,2,2,1,3,2,2,1,6,3,0
4005,3,2,1,4,1,1,1,3,3,0
4006,2,1,1,3,1,1,1,6,2,1
4007,2,1,1,3,3,5,1,3,5,1
4008,2,1,2,3,2,3,1,3,3,0
4009,2,2,1,4,0,3,1,3,1,0
4010,2,1,1,1,3,3,1,6,1,1
4011,3,2,1,2,1,3,6,2,2,1
4012,2,1,1,4,0,1,5,6,1,1
4013,1,1,1,4,3,3,1,5,1,1
4014,3,2,2,3,0,6,7,3,1,0
4015,2,1,1,1,2,1,1,6,3,1
4016,1,1,1,2,3,3,1,3,1,0
4017,3,2,1,2,3,1,5,6,1,0
4018,2,1,2,3,3,3,1,6,1,0
4019,1,1,5,2,3,3,1,3,2,0
4020,2,1,1,4,4,1,1,5,1,0
4021,2,1,1,2,3,2,1,5,3,1
4022,3,2,1,2,2,1,5,5,5,0
4023,2,2,0,2,0,2,1,5,1,1
4024,2,2,1,1,3,1,1,6,1,0
4025,2,2,6,2,4,1,4,5,1,1
4026,1,2,1,4,4,6,7,6,1,1
4027,2,2,1,4,2,2,6,2,3,0
4028,2,2,1,2,2,1,5,5,5,0
4029,3,1,1,2,2,3,5,3,1,1
4030,2,2,1,1,0,1,1,6,0,0
4031,2,1,1,3,5,2,1,6,1,1
4032,3,1,1,3,3,1,5,5,2,1
4033,3,2,1,2,4,6,7,3,5,0
4034,2,2,1,2,0,5,1,3,1,1
4035,3,1,1,2,2,2,5,3,1,1
4036,2,2,1,2,1,2,4,5,3,1
4037,1,2,3,3,4,1,1,6,2,0
4038,1,1,1,2,2,1,1,5,3,1
4039,2,2,1,3,3,1,1,6,1,1
4040,2,1,1,3,4,1,1,6,1,0
4041,2,2,1,3,3,2,1,3,1,1
4042,1,2,1,3,0,1,1,6,1,1
4043,1,2,5,3,3,6,7,6,1,1
4044,2,2,1,3,3,3,1,5,1,0
4045,2,1,1,3,2,1,4,5,1,1
4046,3,2,1,2,4,2,5,5,1,0
4047,2,1,1,3,1,3,5,5,1,0
4048,2,2,1,4,4,2,1,5,1,0
4049,2,1,1,1,4,2,1,6,4,0
4050,2,1,1,2,4,1,1,6,1,0
4051,3,1,1,4,3,2,5,6,1,0
4052,1,1,1,3,0,3,1,2,2,1
4053,2,1,1,2,4,1,1,6,1,1
4054,2,2,1,2,0,3,1,5,1,1
4055,2,1,1,1,4,1,1,6,1,0
4056,2,2,1,3,4,2,1,6,1,1
4057,2,2,1,2,0,6,7,6,1,1
4058,1,1,1,2,4,1,1,6,1,0
4059,2,2,1,3,3,1,5,5,3,0
4060,3,2,1,1,0,2,5,5,2,0
4061,3,2,1,2,0,6,7,3,5,1
4062,2,2,1,3,2,2,1,5,3,0
4063,3,2,1,3,2,1,5,6,5,0
4064,3,2,1,2,0,2,5,5,5,1
4065,3,1,1,1,2,2,5,2,5,1
4066,3,1,1,2,2,3,5,1,5,1
4067,2,2,1,2,4,1,1,6,1,1
4068,1,2,1,2,0,6,7,6,1,0
4069,0,2,1,1,4,6,7,6,1,1
4070,2,2,1,4,4,6,7,5,1,0
4071,2,1,1,2,4,2,1,6,3,1
4072,2,1,1,3,4,3,1,6,1,1
4073,2,1,1,3,1,3,5,1,1,1
4074,1,2,3,3,4,1,1,5,2,1
4075,2,2,2,1,0,1,1,6,3,1
4076,2,1,1,1,0,1,1,5,2,0
4077,2,1,1,3,5,1,1,6,3,1
4078,2,1,1,3,4,1,1,6,1,0
4079,2,1,1,2,3,3,1,3,1,1
4080,3,2,1,2,4,1,5,6,2,0
4081,2,1,6,3,2,3,1,5,1,0
4082,2,2,3,4,3,2,1,5,5,0
4083,3,1,1,4,2,2,5,3,5,0
4084,2,1,1,4,3,1,1,5,3,0
4085,2,1,1,4,2,3,5,3,4,0
4086,2,2,1,2,2,1,1,3,1,0
4087,1,2,2,2,5,1,1,6,2,0
4088,2,2,1,1,2,1,1,3,3,0
4089,3,2,1,3,0,2,5,6,5,1
4090,3,2,2,3,1,2,5,3,5,1
4091,1,2,1,3,0,1,1,6,7,0
4092,2,2,1,3,0,2,1,3,1,0
4093,1,2,1,3,0,6,7,6,1,1
4094,1,2,1,2,4,1,1,6,1,1
4095,3,2,1,2,1,6,7,3,5,0
4096,1,1,6,2,3,3,1,5,1,0
4097,2,2,1,4,1,3,1,3,4,0
4098,2,1,1,4,5,2,1,6,1,0
4099,2,1,1,4,0,1,1,6,1,0
4100,2,1,1,3,4,3,1,3,1,1
4101,1,2,1,3,4,1,1,6,1,1
4102,3,1,1,3,2,3,5,3,1,1
4103,2,1,1,3,3,2,1,5,1,1
4104,2,2,1,3,4,1,1,6,1,1
4105,3,1,1,4,4,1,5,6,5,0
4106,2,2,1,4,4,2,1,6,1,0
4107,1,2,3,4,1,0,8,5,2,0
4108,2,1,1,2,0,1,5,6,1,1
4109,3,2,1,2,2,2,5,3,5,0
4110,1,2,1,2,4,6,7,5,1,0
4111,3,2,1,2,2,6,7,2,5,0
4112,2,1,1,2,2,3,1,5,3,1
4113,2,1,1,2,3,1,1,5,1,1
4114,2,2,1,2,0,6,7,3,1,0
4115,3,1,1,2,0,3,5,1,1,1
4116,3,1,1,1,3,1,5,6,3,0
4117,2,1,1,2,4,3,1,6,1,1
4118,2,2,1,4,1,2,1,5,3,0
4119,2,2,1,4,4,1,1,5,2,0
4120,2,2,3,4,3,1,1,5,7,0
4121,3,2,1,4,2,2,5,5,3,1
4122,2,2,1,3,0,1,5,5,1,1
4123,1,1,1,2,3,1,1,6,1,0
4124,1,2,1,1,4,1,1,6,2,0
4125,3,2,1,1,4,1,5,6,1,1
4126,2,2,1,1,2,2,5,2,1,0
4127,2,1,1,4,2,2,5,3,7,0
4128,3,2,1,4,2,3,5,1,5,0
4129,3,1,1,4,2,4,5,1,5,0
4130,2,1,1,4,3,3,1,3,2,0
4131,1,1,1,1,5,3,1,5,1,0
4132,3,2,1,3,0,1,1,2,3,0
4133,2,1,2,3,3,3,5,3,1,0
4134,2,1,5,4,3,4,2,3,2,0
4135,2,2,1,2,4,1,1,5,1,1
4136,2,1,1,2,4,3,1,5,1,1
4137,3,1,1,2,0,1,5,5,1,1
4138,2,2,1,2,4,1,1,6,1,1
4139,2,2,6,4,2,1,1,6,3,0
4140,2,2,1,4,0,6,7,5,1,1
4141,1,2,1,4,4,1,1,6,1,0
4142,3,2,1,1,2,6,7,3,5,0
4143,3,1,1,1,4,3,1,3,1,1
4144,2,2,1,3,4,2,1,3,1,1
4145,1,1,1,4,2,0,8,6,2,0
4146,1,2,1,2,2,2,1,5,3,0
4147,2,1,1,2,4,3,1,5,1,1
4148,2,2,1,2,2,1,1,6,1,0
4149,2,1,1,4,4,1,1,5,1,1
4150,3,2,1,1,2,3,5,3,5,0
4151,2,2,1,1,2,1,1,6,1,0
4152,3,2,1,4,0,1,5,3,5,0
4153,2,1,1,4,3,3,1,3,1,1
4154,1,2,1,4,4,1,1,6,1,0
4155,2,2,2,2,3,3,1,3,1,0
4156,3,2,1,4,4,1,1,6,1,0
4157,3,2,1,2,2,3,1,3,1,1
4158,2,1,1,2,4,1,1,5,7,0
4159,2,2,2,2,1,3,1,5,2,0
4160,1,2,1,2,3,3,1,5,7,0
4161,2,2,1,2,4,1,5,6,1,0
4162,2,1,5,1,4,3,1,5,1,1
4163,3,2,1,1,0,1,1,6,5,0
4164,1,1,2,3,2,1,1,5,3,0
4165,2,1,1,1,4,1,1,6,1,0
4166,3,2,1,1,0,2,5,3,1,1
4167,2,1,1,2,3,1,1,6,1,0
4168,3,1,1,2,2,2,5,5,1,1
4169,1,2,1,4,5,1,1,6,2,0
4170,3,1,1,4,3,1,5,6,5,0
4171,2,1,1,3,4,1,1,6,1,1
4172,2,2,2,4,3,1,1,6,2,0
4173,2,1,1,2,3,3,1,5,1,0
4174,2,1,1,4,3,1,1,5,3,1
4175,3,1,1,4,3,1,5,6,1,1
4176,3,1,1,4,3,2,5,6,1,1
4177,2,2,1,4,3,1,1,5,1,1
4178,2,2,3,4,4,1,1,5,1,0
4179,2,2,1,4,3,1,1,6,2,1
4180,2,1,1,1,2,1,1,6,1,1
4181,2,1,1,1,4,1,1,5,1,0
4182,2,2,1,3,5,1,1,6,1,0
4183,2,2,5,3,3,1,1,6,3,0
4184,2,2,1,2,3,3,1,5,4,1
4185,1,2,1,3,0,0,8,5,2,1
4186,2,1,2,3,4,3,1,5,1,0
4187,2,2,1,2,4,2,1,3,1,1
4188,2,2,1,2,0,3,1,5,1,1
4189,2,2,1,2,3,1,1,6,1,1
4190,2,1,1,3,3,1,1,6,3,0
4191,1,2,1,3,3,2,1,5,2,0
4192,2,1,1,3,4,1,1,6,1,1
4193,2,1,1,1,4,1,1,6,1,1
4194,2,2,6,2,4,1,1,3,1,0
4195,2,1,1,2,2,4,1,3,2,1
4196,2,2,1,2,3,6,7,5,1,1
4197,2,2,1,2,3,1,5,6,2,1
4198,1,1,1,3,4,1,1,6,1,1
4199,2,1,1,3,3,3,1,3,1,1
4200,2,1,1,3,0,2,1,5,1,1
4201,1,2,1,3,3,6,7,3,1,1
4202,3,1,1,3,3,3,5,5,5,1
4203,1,1,2,3,3,1,1,6,1,0
4204,3,2,1,3,3,1,5,6,5,0
4205,2,2,1,1,4,1,1,6,1,1
4206,2,1,1,1,4,3,1,3,3,1
4207,2,1,1,1,5,2,1,6,1,1
4208,2,2,1,2,2,3,1,3,1,1
4209,1,2,1,4,2,2,1,5,1,0
4210,1,1,1,2,4,3,1,5,2,0
4211,3,2,1,2,2,5,5,1,5,1
4212,1,2,2,3,1,2,4,3,2,0
4213,2,1,2,3,1,3,6,6,4,0
4214,3,1,1,3,4,1,5,6,1,1
4215,2,1,1,3,3,1,1,5,1,0
4216,2,1,1,3,4,1,1,6,1,0
4217,3,1,1,3,1,3,5,2,2,0
4218,3,1,1,3,5,1,5,6,1,0
4219,2,2,5,3,4,1,1,6,1,0
4220,3,1,5,3,2,3,5,1,1,0
4221,1,2,5,3,1,3,1,5,4,0
4222,1,2,5,3,1,6,7,2,1,0
4223,2,2,1,1,2,1,6,3,3,0
4224,2,1,1,3,3,1,1,6,3,0
4225,1,2,1,2,4,1,1,6,1,1
4226,2,2,1,2,4,2,1,3,1,1
4227,1,2,5,3,0,2,1,5,1,1
4228,2,2,1,2,0,1,5,5,1,1
4229,2,2,0,3,4,1,1,6,1,0
4230,2,1,1,4,5,1,1,6,1,0
4231,2,2,1,3,5,2,5,5,1,1
4232,2,2,2,2,3,1,1,6,5,0
4233,2,2,2,2,3,0,1,6,3,0
4234,1,2,1,2,3,6,7,6,1,0
4235,2,1,3,3,4,1,5,6,1,0
4236,3,1,1,4,3,2,5,5,3,1
4237,2,1,1,2,2,2,1,6,2,0
4238,2,2,1,4,2,1,5,3,5,0
4239,2,2,1,4,2,6,7,5,1,1
4240,2,1,1,3,4,3,1,3,1,1
4241,2,1,1,3,3,2,1,6,2,0
4242,2,2,1,2,3,4,6,3,1,0
4243,2,2,1,2,4,1,5,6,1,1
4244,2,1,6,4,3,3,1,5,1,0
4245,2,1,1,3,4,1,1,3,1,0
4246,2,1,1,3,3,1,1,6,1,1
4247,2,2,1,4,4,3,1,3,1,0
4248,3,2,1,2,2,6,7,3,1,0
4249,3,2,1,3,1,2,5,5,5,1
4250,2,1,1,3,3,1,1,5,3,0
4251,2,2,1,3,3,1,1,5,4,0
4252,2,2,1,3,4,2,1,5,1,1
4253,2,1,1,1,5,2,1,6,1,1
4254,2,1,6,1,4,1,1,6,1,0
4255,3,1,1,2,3,1,5,6,1,0
4256,2,2,1,2,0,6,7,6,1,1
4257,2,2,1,1,0,2,1,5,3,1
4258,2,1,1,3,4,1,1,5,1,1
4259,1,1,1,4,3,1,1,5,2,1
4260,1,2,2,3,2,3,1,3,2,0
4261,2,1,1,3,4,1,1,6,1,1
4262,1,2,1,3,1,3,1,3,3,0
4263,2,1,1,3,4,1,1,6,1,0
4264,2,2,1,3,3,1,1,5,3,0
4265,2,2,1,3,3,6,7,6,1,1
4266,2,2,1,1,0,2,5,3,5,1
4267,1,1,1,3,3,1,1,5,1,1
4268,2,1,1,3,3,1,1,5,1,1
4269,2,2,1,3,0,1,1,6,1,0
4270,2,1,1,2,4,1,1,6,1,1
4271,2,2,5,3,0,1,1,6,1,0
4272,2,2,1,3,4,1,1,3,1,1
4273,2,1,1,4,4,3,1,5,1,1
4274,2,2,1,4,4,6,7,5,1,0
4275,2,2,1,4,4,1,1,5,3,1
4276,2,1,1,4,3,3,1,5,1,1
4277,2,2,1,4,3,1,1,3,1,0
